ticket_id,type,comment,longitude,latitude,address,subdistrict,district,province,timestamp
4Z83GJ,น้ำท่วม,"ปัญหา: พบน้ำท่วมขังจากการก่อสร้างถนนตัดใหม่(เสร็จสิ้นไปแล้ว) แต่ทำให้น้ำไหลเข้าบ้านประชาชน โดยเฉพาะช่วงฝนตก
ซอย: พหลโยธิน 49/1 
ถนน: ตัดใหม่
จุดสังเกต: ก่อนขึ้นไปทางสะพาน 8 การเคหะฯ
เลยร้านก๋วยเตี๋ยวอยุธยาไปประมาณ 2-3 หลัง จะมีน้ำท่วมขังบริเวณหน้าร้านก๋วยเตี๋ยวป้าจันทร์

เขต: จตุจักร
#1555",100.5853,13.85815,เลขที่ 2673/19 แขวงลาดยาว เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,ลาดยาว,จตุจักร,จังหวัดกรุงเทพมหานคร,10/30/2023 14:23
PYFWNZ,"ถนน,ผิดกฎจราจร","ปัญหา: อ้างอิงจากเลขที่ 6LDD3D สถานะเสร็จสิ้น ปัญหายังไม่ได้รับการแก้ไข เรื่อง ถนนเป็นดินลูกรัง เวลาฝนตกจะมีน้ำท่วม ขังเป็นหลุม เจ้าหน้าที่เคยลงไปแล้ว แต่แก้ไขผิดที่ ซึ่งไม่ได้มาแก้ไขตรงที่ทางประชาชนแจ้ง แล้วเวลาฝนตก น้ำท่วมทำให้ดินไหลเข้าบ้านของประชาชน ต้องการเจ้าหน้าที่ แก้ไขเพราะปัจจุบันไม่มีท่อระบายน้ำ จึงสร้างความเดือดร้อนมากเวลามีฝนตก ผู้แจ้งให้ข้อมูลเพิ่มเติมว่า เจ้าหน้าที่ลงไปทำผิดที่และตอนนี้หน้าบ้านถนนเละมาก
บ้านเลขที่: 33/11
ซอย: นวมินทร์ 85 แยก 4-3
ถนน:  นวมินทร์
จุดสังเกต: เข้าไป ขวาแรกไม่ต้องเลี้ยว เข้าไปเลี้ยวขวาที่สองแล้วไปเจอทางเลี้ยวขวาอีกไม่ต้งเลี้ยว เลยเข้าไปอีกแยกขวา หน้าบ้านหลังดังกล่าว
เขต: บึงกุ่ม
#1555",100.64282,13.79509,33/22 บ้านพิบูลย์ ซอย 1 แขวงนวมินทร์ เขตบึงกุ่ม กรุงเทพมหานคร 10240 ประเทศไทย,นวมินทร์,บึงกุ่ม,จังหวัดกรุงเทพมหานคร,10/30/2023 14:17
2023-73GD9U,"ถนน,ผิดกฎจราจร",ทางชำรุดเสียหาย ฝนตกน้ำท่วมตลอด ฝนไม่ตกก็น้ำขัง,100.4172,13.74393,71/10-12 ถ. บางแวก แขวงคลองขวาง เขตภาษีเจริญ กรุงเทพมหานคร 10160 ประเทศไทย,คลองขวาง,ภาษีเจริญ,กรุงเทพมหานคร,10/30/2023 13:56
2023-DZTL4X,น้ำท่วม,ช่างมาทำฝาท่อน้ำทิ้งใหม่เส้นลาดพร้าว 80 ตั้งแต่ สหการประมูล มาจนปากซอยลาดพร้าว 80 แต่ไม่ได้ช่วยระบายน้ำเลย ตกแปบเดียวท่วมๆทุกครั้งที่ตกครับ สรุปท้ฝ่อน้ำทิ้งที่ทำมีท่อระบายออกคลองไหม ควรวางท่อระบายใหม่ให้ใหญ่กว่าเดิมนะครับ ถนนก็ขรุขระ มอไซร์ รถยนต์ลำบากมานานมาก ความสูงระดับหัวเข่า น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.60459,13.78088,187 ซ.ลาดพร้าว 80 แขวง วังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย,วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,10/30/2023 12:26
2023-4XNQYX,น้ำท่วม,น้ำท่วมสูงมากรถยนต์ มอเตอร์ไซค์สัญจรลำบาก ทำท่อน้ำใหม่แต่ทำไมยังท่วมครับ ท่อตันป่าวครับ ตรใจสอบด่วนท่วมทั้งซอย ความสูงระดับหัวเข่า น้ำท่วมมาแล้วน้อยกว่า 1 วัน,100.60462,13.78106,189 ซ.ลาดพร้าว 80 แขวง วังทองหลาง เขตวังทองหลาง กรุงเทพมหานคร 10310 ประเทศไทย,วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,10/30/2023 12:19
VR3F6W,"ถนน,ผิดกฎจราจร","ปัญหา: เนื่องจากถนนหลักและถนนฝั่งตรงข้ามซอยบ้านผู้ร้องมีลักษณะสูงมาก แต่ถนนซอยทางเข้าบ้านผู้ร้องมีลักษณะต่ำ เวลาน้ำท่วมจะมีน้ำท่วมมากกว่าบ้านอื่น ระดับน้ำถึงหัวเข่า ทำให้รถเก๋งจอดหน้าบ้านไม่ได้ ต้องนำไปจอดที่ถนนหน้าบ้าน อยากสร้างถนนซอยทางเข้าบ้านให้สูงขึ้น
จุดสังเกต: หมู่บ้านการเคหะฉลองกรุงแห่งชาติ โซน 2 แยก 10/11 แขวงลำผักชี
เขต: หนองจอก
#1555",100.84238,13.77743,QRGR+WWP แขวงลำผักชี เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,ลำผักชี,หนองจอก,จังหวัดกรุงเทพมหานคร,10/30/2023 12:12
2023-4AVEQH,"น้ำท่วม,ความปลอดภัย",ไม่แสดงรายละเอียด,100.80918,13.77746,1 ซอย ฉลองกรุง 53 แขวงลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลำปลาทิว,ลาดกระบัง,กรุงเทพมหานคร,10/30/2023 11:44
2023-66BXN7,น้ำท่วม,น้ำท่วมทั้งเส้น ฝนตกก็ท่วม ไม่ตกก็ท่วม รถเล็กและมอเตอร์ไซค์ผ่านบำบาก ท่วมยาวไปถึงสะพานก่อนถึงร้านอาหารครัววาสนา ความสูงระดับหน้าแข้ง น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.44246,13.57082,HCCR+CPF แขวง ท่าข้าม เขตบางขุนเทียน กรุงเทพมหานคร 10150 ประเทศไทย,ท่าข้าม,บางขุนเทียน,กรุงเทพมหานคร,10/30/2023 11:44
2023-NLQCYY,"ขยะ,ความสะอาด",ท่อตันทำให้น้ำท่วมขังสรกปรกหนูเยอะมีคนมาวางยาฆ่าหนูตายบ่อยๆทำให้มีกลิ่นเหม็นสรกปรก,100.55673,13.76455,QH74+QMP ซอย แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,กรุงเทพมหานคร,10/30/2023 10:05
2023-HA6D64,"ขยะ,ความสะอาด",ตรงด้านข้างบริเวณอาคารพาณิช5ท่อตันมีน้ำท่วมขัง(หนู)เยอะมากส่งกลิ่นรบกวนสรกปรกมาก,100.55673,13.76455,QH74+QMP ซอย แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย,ดินแดง,ดินแดง,กรุงเทพมหานคร,10/30/2023 10:01
2023-GA9F37,น้ำท่วม,30/10/66 08:53 ตามที่ได้เคยแจ้งไปแล้ว ซ่อมผิวจราจรได้ค่อนข้างดี แต่วันนีัฝนตกน้ำท่วมขังมาก และน้ำปูนลงท่อ อาจทำให้อุดตันอีกที และอาจกระทบต่อแหล่งน้ำธรรมชาติ ตรวจสอบด้วยครับ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 3 ชั่วโมง,100.52615,13.77103,253/1 สวรรคโลก 1 แขวงสวนจิตรลดา เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,สวนจิตรลดา,ดุสิต,กรุงเทพมหานคร,10/30/2023 9:51
N9UWT9,น้ำท่วม,"ปัญหา: พบปัญหาน้ำท่วมขังบนทางเท้า ทำให้ประชาชนไม่สามารถสันจรได้
ถนน:  รัชดาภิเษก
จุดสังเกต: ในถนนใกล้สถานีรถไฟฟ้า รัชดา ปากซอยรัชดา 19
เขต: ห้วยขวาง
#1555",100.57454,13.79902,"125, Ratchadaphisek Rd., Din Daeng, Din Daeng, Bangkok, 10400, แขวงดินแดง เขตดินแดง กรุงเทพมหานคร 10400 ประเทศไทย",ดินแดง,ดินแดง,จังหวัดกรุงเทพมหานคร,10/30/2023 9:43
2023-MBB64N,น้ำท่วม,หลังจากงานการวางต่อประปาใหม่ มีเศษหินและทรายลงไปอุดตัดท่อระบายนำจำนวนมาก หลังฝนตกต้นซอยจะไม่มีน้ำขังแต่ท้ายชอยน้ำขังไม่สามารถระบายได้ หมู่บ้านสายทิพย์ซอย16 อยากให้มีการลอกท่อน้ำทิ้งครับ ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 สัปดาห์,100.59186,13.93554,102/780 ซอย สรงประภา แขวงสีกัน เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,สีกัน,ดอนเมือง,กรุงเทพมหานคร,10/30/2023 9:32
2023-6VBPHY,"ถนน,ผิดกฎจราจร","ตั้งข้อสังเกต
ทางเชื่อม ไม่มีท่อระบายน้ำ
ทำให้น้ำท่วมขังล้นมาที่ถนน",100.35466,13.80258,13 ซอย โรงเรียนคลองมหาสวัสดิ์ แขวง ศาลาธรรมสพน์ เขตทวีวัฒนา กรุงเทพมหานคร 10170 ประเทศไทย,ศาลาธรรมสพน์,ทวีวัฒนา,กรุงเทพมหานคร,10/30/2023 9:27
2023-3DTXDP,"น้ำท่วม,ความปลอดภัย","ตามที่ได้เคยมีการแจ้งเรื่องน้ำในท่อระบายน้ำในซอยลาดพร้าว 15 แยก 1-3 เอ่อนอง ไม่ระบาย และได้รับการแก้ไขบางส่วนไปแล้วตามเลขที่แจ้ง 2814 
ขอขอบคุณมา ณ ที่นี้ด้วยค่ะ

แต่จุดที่ควรแก้ไขยังไม่หมดค่ะ 
จากที่เมื่อเช้านี้มีฝนตกลงมา พบว่าท่อระบายน้ำ ท่อที่ 2 ทางด้านขวาเมื่อมองเข้ามาในซอยแยก 1-3 ยังมีน้ำขังท่วมนองบนฝาท่อระบายน้ำในจุดดังกล่าว ตามภาพที่ส่งมาให้พิจารณาด้วยนี้

จึงขอรบกวนให้ทาง กทม. ช่วยแก้ไขในจุดดังกล่าวเพิ่มเติมให้ด้วย

ขอขอบคุณล่วงหน้ามา ณ ที่นี้ด้วยนะคะ

จาก ศิริรัตน์ โทร. 081 268 9313 ความสูงระดับข้อเท้า น้ำท่วมมาแล้วน้อยกว่า 1 ชั่วโมง",100.56977,13.81192,189 ถ. ลาดพร้าว แขวงจอมพล เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จอมพล,จตุจักร,กรุงเทพมหานคร,10/30/2023 9:21
